hora_actual,lastPrice,factor5,factor6,score_alcistabase,score_bajistabase,valor_total_fdusd,Decisión,Aciertos,deltascore,aciertosinfactorcompra,aciertosinfactorventa
2025-10-16 21:51:01.738221,109040.55,1,1,2853896.636759899,2425946.7347361967,162.7324544292,1,-1,427949.9020237024,-1,0
2025-10-16 21:54:01.360556,109127.22,1,1,3161494.7408102993,2239599.4278200017,162.8569242222,1,1,921895.3129902976,0,0
2025-10-16 21:57:06.237660,109299.78,1,1,2231701.716920998,2320036.9758414025,163.1470436721,-1,1,-88335.2589204046,1,0
2025-10-16 22:00:03.660940,109284.44,1,1,2454366.855121196,2236371.984698602,163.1103903254,1,1,217994.87042259378,0,1
2025-10-16 22:03:03.981170,109366.91,1,1,2673649.1599942,3578476.5285835993,163.23372825570002,-1,1,-904827.3685893994,1,0
2025-10-16 22:06:02.223523,109242.95,1,1,2268816.9565561996,3047123.690452,163.2299319875,-1,1,-778306.7338958005,0,0
2025-10-16 22:09:07.076060,109289.39,1,1,3236647.904267804,2271816.336263401,163.2307380057,1,-1,964831.5680044033,0,0
2025-10-16 22:12:02.648089,109274.82,1,1,3368005.0716884015,2577190.8329958,163.20619737350003,1,-1,790814.2386926017,0,0
2025-10-16 22:15:01.889110,109338.97,1,1,3373124.2015579017,2298130.090560499,163.30382421470003,1,1,1074994.1109974026,0,0
2025-10-16 22:18:01.354008,109357.83,1,1,3683413.8962443005,2516868.901483199,163.33167119330002,1,1,1166544.9947611014,0,0
2025-10-16 22:21:01.416573,109280.87,1,1,3618153.4445363013,2601020.6460871985,163.2180389837,1,-1,1017132.7984491028,0,0
2025-10-16 22:24:01.429151,109320.32,1,1,3478999.217790202,2374002.007654401,163.27628730320004,1,1,1104997.2101358008,0,0
2025-10-16 22:27:01.408818,109333.99,1,1,3769245.7222694005,2416862.2035890017,163.29647119490002,1,1,1352383.5186803988,0,0
2025-10-16 22:30:01.390717,109336.16,1,1,3728453.6398787033,2405182.610649901,163.29967522160004,1,1,1323271.0292288023,0,0
2025-10-16 22:33:01.399108,109388.48,1,1,3122798.207299202,2442789.0598619,163.37692622480003,1,1,680009.1474373024,0,0
2025-10-16 22:36:01.452173,109369.5,1,1,2872462.821541602,2466585.9627726,163.35210609170002,1,-1,405876.8587690019,-1,0
2025-10-16 22:39:01.806515,109288.83,1,1,2807021.240858502,2302864.220811401,163.2265732115,1,-1,504157.0200471012,0,0
2025-10-16 22:42:01.384698,109275.04,1,1,3058772.156638801,2335143.5655577,163.2094309304,1,-1,723628.591081101,0,0
2025-10-16 22:45:01.517993,109203.81,1,1,3968116.739817002,2163149.7539879,163.0872497279,1,-1,1804966.9858291019,0,0
2025-10-16 22:48:01.627928,109350.38,1,1,3362668.611939503,2217299.582327498,163.3263557573,1,1,1145369.0296120048,0,0
2025-10-16 22:51:01.405488,109363.22,1,1,3305266.9102068017,2085894.0385711978,163.33962958220002,1,1,1219372.871635604,0,0
2025-10-16 22:54:01.357961,109347.69,1,1,3038504.4573512017,2032688.391861498,163.31669938190004,1,-1,1005816.0654897038,0,0
2025-10-16 22:57:01.679482,109467.59,1,1,3600977.746564301,2093598.460555403,163.48977588410003,1,1,1507379.2860088982,0,0
2025-10-16 23:00:01.902085,109476.21,1,1,3245308.6838313015,1872024.0758283031,163.49695172270003,1,1,1373284.6080029984,0,0
2025-10-16 23:03:01.432901,109478.49,1,1,3480052.6616836013,2207060.7197057004,163.50982688990004,1,1,1272991.941977901,0,0
2025-10-16 23:06:01.396980,109456.69,1,1,3902853.463954302,1988339.2161291025,163.47763897190003,1,-1,1914514.2478251995,0,0
2025-10-16 23:09:01.589694,109318.44,1,1,3729084.890851104,2034093.8425693004,163.29974904710002,1,-1,1694991.0482818037,0,0
2025-10-16 23:12:01.451264,109348.63,1,1,3399902.4283255036,2090568.3676536006,163.31808730130004,1,1,1309334.060671903,0,0
2025-10-16 23:15:01.437580,109393.47,1,1,3457052.3745240034,1973544.6947465024,163.38429400970003,1,1,1483507.679777501,0,0
2025-10-16 23:18:01.444158,109369.5,1,1,3461942.946505004,2072782.0440945006,163.34890206500003,1,-1,1389160.9024105035,0,0
2025-10-16 23:21:01.444794,109369.49,1,1,3271162.2772709024,2133162.8429390998,163.34888729990004,1,-1,1137999.4343318027,0,0
2025-10-16 23:24:01.449109,109292.08,1,1,3167037.1099673025,2203298.1393285966,163.23459066080002,1,-1,963738.9706387059,0,0
2025-10-16 23:27:01.436964,109252.17,1,1,3227859.857203902,2093128.2275845977,163.17566314670003,1,-1,1134731.6296193046,0,0
2025-10-16 23:30:01.950018,109332.43,1,1,3355248.050857102,2086088.8183824986,163.22285240630003,1,1,1269159.2324746035,0,0
2025-10-16 23:33:01.445004,109336.74,1,1,3614167.4520053025,2069369.5965602002,163.30053159740004,1,1,1544797.8554451023,0,0
2025-10-16 23:36:01.462553,109278.49,1,1,3248108.414690802,2092907.148161998,163.2071275748,1,-1,1155201.2665288039,0,0
2025-10-16 23:39:01.436699,109203.57,1,1,3120525.235329302,2068861.0637427974,163.10390476070003,1,-1,1051664.1715865047,0,0
2025-10-16 23:42:01.837020,109245.32,1,1,3160806.583387702,2233386.4918540996,163.17682958960003,1,1,927420.0915336022,0,0
2025-10-16 23:45:02.647963,109210.45,1,1,3667396.2179812025,2157150.1392641007,163.11726717620002,1,-1,1510246.0787171018,0,0
2025-10-16 23:48:01.429649,109267.24,1,1,3899581.468238303,2244492.9292721995,163.19791415240005,1,1,1655088.5389661035,0,0
2025-10-16 23:51:01.437696,109299.45,1,1,3487724.0294826035,2224487.311619601,163.2454725395,1,1,1263236.7178630023,0,0
2025-10-16 23:54:01.445542,109198.68,1,1,4053228.925015404,2304354.4575101,163.09668462680003,1,-1,1748874.4675053037,0,0
2025-10-16 23:57:03.188101,109147.06,1,1,3888808.967663502,2050670.9812933987,163.02259335500003,1,-1,1838137.9863701032,0,0
2025-10-17 00:00:01.457150,109090.54,1,1,3607673.3833196037,2043064.2719315968,162.93701483540002,1,-1,1564609.111388007,0,0
2025-10-17 00:03:01.410319,109101.45,1,1,3371544.338777202,2002348.8933396954,162.95312355950003,1,1,1369195.4454375068,0,0
2025-10-17 00:06:01.460061,109203.46,1,1,3231056.4961347035,2185350.4169758987,163.10366851910004,1,1,1045706.0791588048,0,0
2025-10-17 00:09:01.841735,109128.24,1,1,3233014.5871669045,2255871.6824339954,163.0086993959,1,-1,977142.904732909,0,0
2025-10-17 00:12:01.472795,109165.07,1,1,3152995.756297203,2240968.7376501984,163.04324972990003,1,1,912027.0186470044,0,0
2025-10-17 00:15:01.457071,109107.17,1,1,3405424.867421803,2203752.5022043954,162.96156919670003,1,-1,1201672.3652174077,0,0
2025-10-17 00:18:01.918368,109075.29,1,1,3639552.174668506,2277860.028511196,162.90668732000003,1,-1,1361692.1461573099,0,0
2025-10-17 00:21:01.500205,109029.01,1,1,3791509.664152204,2115175.229143395,162.8790175226,1,-1,1676334.435008809,0,0
2025-10-17 00:24:01.549205,109119.91,1,1,3389862.142064105,2143911.772667396,162.97209671300004,1,1,1245950.369396709,0,0
2025-10-17 00:27:01.951234,109132.0,1,1,3343883.6840594057,2229202.1492427965,162.99006583970004,1,1,1114681.5348166092,0,0
2025-10-17 00:30:01.507110,109125.76,1,1,3274414.276167905,2239160.953947896,162.99464302070004,1,-1,1035253.3222200088,0,0
2025-10-17 00:33:01.464540,109086.31,1,1,2612384.3406133023,2090527.9484482973,162.96868597490004,1,-1,521856.392165005,0,0
2025-10-17 00:36:01.961115,109043.89,1,1,2663932.736833902,2364623.4914848,162.86098933550002,1,-1,299309.2453491022,-1,0
2025-10-17 00:39:04.711951,108957.22,1,1,2641137.480655202,3496810.413848506,162.80782021040002,-1,-1,-855672.9331933036,-1,0
2025-10-17 00:42:01.421336,109004.0,1,1,2719707.503390601,3571042.596435605,162.74088046,-1,-1,-851335.0930450042,0,0
2025-10-17 00:45:01.583592,108868.01,3,1,2713592.019325499,2288093.7028632993,162.7383190986,-1,1,425498.31646219967,0,1
2025-10-17 00:48:01.471676,108803.08,1,1,2705871.595075396,2163693.5829194975,162.7375632708,1,1,542178.0121558984,0,0
2025-10-17 00:51:01.497089,108755.12,1,1,2936816.378474795,2104187.9195994996,162.6473787004,1,-1,832628.4588752952,0,0
2025-10-17 00:54:01.912258,108663.56,1,1,2414044.200415204,1754025.1253453991,162.49906327090002,1,-1,660019.0750698047,0,0
2025-10-17 00:57:01.561392,108774.75,1,1,2415586.354597801,1623017.8853230984,162.73515721990003,1,1,792568.4692747025,0,0
2025-10-17 01:00:01.581825,108697.77,1,1,2789566.6129916008,1880769.9824158002,162.5783223277,1,-1,908796.6305758005,0,0
2025-10-17 01:03:01.494803,108767.69,1,1,2340326.4603429013,1610414.0937409995,162.6896659468,1,1,729912.3666019018,0,0
2025-10-17 01:06:01.536908,108747.22,1,1,2175999.7698757024,1670988.4838305989,162.653668633,1,-1,505011.28604510357,0,0
2025-10-17 01:09:01.490646,108780.68,1,1,2092964.8914855008,1552129.0205904976,162.71407265710002,1,1,540835.8708950032,0,0
2025-10-17 01:12:01.594129,108651.12,1,1,2133715.4641586007,2033441.327485899,162.49520957980002,1,-1,100274.13667270169,-1,0
2025-10-17 01:15:05.173171,108610.12,3,1,2455899.4004491013,2381312.278339503,162.48254112400002,-1,-1,74587.12210959848,-1,0
2025-10-17 01:18:01.505702,108527.79,1,1,2171772.9939109003,2506497.6062583025,162.45128797339999,-1,1,-334724.61234740214,-1,0
2025-10-17 01:21:01.537492,108282.04,1,1,1922156.0848979985,2492315.313835607,162.44736949,-1,1,-570159.2289376084,0,0
2025-10-17 01:24:01.540415,108255.3,1,1,2011538.5784441999,2052696.2058919028,162.4467609314,-1,1,-41157.62744770292,0,1
2025-10-17 01:27:01.511201,108205.58,1,1,1884118.0445494005,1986812.503725704,162.445863778,-1,1,-102694.45917630359,0,1
2025-10-17 01:30:01.660432,108122.4,1,1,1805327.7181488983,1857492.1778496038,162.4443612029,-1,1,-52164.45970070548,0,1
2025-10-17 01:33:01.596593,107883.01,1,1,1655290.5074928028,1755427.8737229013,162.440724215,-1,1,-100137.36623009853,0,1
2025-10-17 01:36:01.580787,107790.8,1,1,1712924.2830439028,1996529.9754185006,162.4387453264,-1,1,-283605.69237459777,0,1
2025-10-17 01:39:01.518258,107625.26,1,1,1570671.452295599,2006744.9851880998,162.4367847639,-1,1,-436073.53289250075,0,1
2025-10-17 01:42:01.616027,107439.71,1,1,1828529.0998536972,1913350.7190585006,162.4325524254,-1,1,-84821.61920480337,0,1
2025-10-17 01:45:06.031007,107405.17,1,1,3024972.8641585,1811674.4934552996,162.4314391561,1,1,1213298.3707032003,0,0
2025-10-17 01:48:01.875724,107363.14,1,1,1980445.1847089997,1612795.8654953993,162.3357471488,1,-1,367649.31921360036,-1,0
2025-10-17 01:51:01.833264,107075.69,1,1,2828342.8004037975,2144387.977025299,161.85911751499998,1,-1,683954.8233784987,0,0
2025-10-17 01:54:01.410031,107359.74,1,1,2853163.0051896973,2239969.4782802984,162.3641599274,1,1,613193.5269093988,0,0
2025-10-17 01:57:01.398123,107115.51,1,1,3005505.6123786,2233807.0692180987,161.9962249901,1,-1,771698.5431605014,0,0
2025-10-17 02:00:01.405478,107042.02,1,1,3172279.5415422986,2487189.937942797,161.8855115702,1,-1,685089.6035995018,0,0
2025-10-17 02:03:01.829963,107165.96,1,1,3041363.1057915995,2438936.1601534993,162.10817374820002,1,1,602426.9456381002,0,0
2025-10-17 02:06:01.429308,107048.7,1,1,3052227.1193442997,2326185.7885379,161.895575057,1,-1,726041.3308063997,0,0
2025-10-17 02:09:01.424851,106690.79,1,1,1979736.4796336023,2447609.3671622956,161.35638006289997,-1,-1,-467872.8875286933,-1,0
2025-10-17 02:12:01.434434,106797.64,3,1,2319303.147180003,1989116.6452910986,161.3570156564,-1,-1,330186.5018889045,0,-1
2025-10-17 02:15:02.278900,106569.12,1,3,2215378.666996702,2254667.574764597,161.3555279912,-1,1,-39288.90776789514,-1,0
2025-10-17 02:18:01.469839,106721.28,1,3,1811917.8983761014,2140324.131822795,161.3566453025,-1,-1,-328406.23344669375,0,-1
2025-10-17 02:21:01.786055,106501.79,1,1,1954196.0824866001,2528672.4848188967,161.3551246967,-1,1,-574476.4023322966,0,0
2025-10-17 02:24:01.453510,106632.6,1,3,2056103.4725466,2056967.0656903973,161.3559174845,-1,-1,-863.5931437972467,0,-1
2025-10-17 02:27:01.415848,106678.78,1,3,1952946.9930001018,2406613.2762248963,161.3562418778,-1,-1,-453666.28322479455,0,-1
2025-10-17 02:30:01.467372,106645.33,1,3,1942447.7761791009,2258221.3993962975,161.355838388,-1,1,-315773.62321719667,0,1
2025-10-17 02:33:01.405004,106182.69,1,1,2107248.6024948987,2017363.7840570055,161.3530123319,1,1,89884.81843789318,0,1
2025-10-17 02:36:01.465891,106344.16,1,1,2249476.7352800034,2122965.1554984027,161.6266668218,1,1,126511.57978160074,1,0
2025-10-17 02:39:01.857141,106165.4,1,1,2246594.0222742986,1892490.7879815048,161.3350419488,1,-1,354103.2342927938,-1,0
2025-10-17 02:42:01.406492,106170.04,1,1,2601741.229956203,2016634.8817475054,161.3337680804,1,1,585106.3482086977,0,0
2025-10-17 02:45:01.370952,106062.71,1,1,2674391.3280835003,2083296.9482847035,161.1710010621,1,-1,591094.3797987967,0,0
2025-10-17 02:48:02.029462,106094.4,1,1,2678069.502170801,1980637.6516102036,161.2277791965,1,1,697431.8505605976,0,0
2025-10-17 02:51:01.430727,106208.37,1,1,2884712.657411402,1981521.3532947032,161.3918959087,1,1,903191.3041166989,0,0
2025-10-17 02:54:01.434040,106008.98,1,1,2441906.461034102,2027454.1117449037,161.0895189798,1,-1,414452.3492891982,-1,0
2025-10-17 02:57:01.395013,105999.35,1,1,2899316.635394305,2054398.5659263034,161.0749149885,1,-1,844918.0694680016,0,0
2025-10-17 03:00:01.451659,105946.7,1,1,2768317.240697997,1917455.4572903027,160.99193156130002,1,-1,850861.7834076944,0,0
2025-10-17 03:03:01.421353,105754.55,1,1,3187758.421035301,1832559.8653471014,160.70367334050002,1,-1,1355198.5556881996,0,0
2025-10-17 03:06:01.866592,105532.53,1,1,2844242.034606,2520219.9283734025,160.3407724975,1,-1,324022.1062325975,-1,0
2025-10-17 03:09:01.400138,105619.61,1,1,3534122.5542121,2127451.8103468,160.4990354811,1,1,1406670.7438653,0,0
2025-10-17 03:12:02.279713,105665.2,1,1,3071850.338256996,2216439.8257503984,160.5750884576,1,1,855410.5125065977,0,0
2025-10-17 03:15:05.455923,105402.65,3,1,2930200.5562931993,2528979.096637602,160.2267916059,-1,-1,401221.45965559734,-1,0
2025-10-17 03:18:01.441058,105265.59,1,1,2172435.8375485037,2206380.0152753005,160.1690608109,-1,1,-33944.17772679683,-1,0
2025-10-17 03:21:01.413075,105117.87,3,1,2242817.962773404,2089647.7523413997,160.16809915369998,-1,1,153170.21043200442,0,1
2025-10-17 03:24:02.298360,105321.23,3,1,1835135.1470329002,1631978.2511842009,160.1694264125,-1,-1,203156.89584869938,1,0
2025-10-17 03:27:03.671818,105565.09,1,1,2291302.3361871033,2099582.124792601,160.1712100874,1,-1,191720.21139450232,1,0
2025-10-17 03:30:08.001097,105414.29,1,1,1979984.4942463,2238177.2371190046,160.01159522,-1,-1,-258192.74287270452,-1,0
2025-10-17 03:33:01.637968,105666.76,1,1,3104298.5146507993,2590232.0336610014,160.3484575863,1,-1,514066.480989798,0,0
2025-10-17 03:36:01.852660,105715.48,1,1,2744768.304888699,2432300.9487372003,160.3933917776,1,1,312467.35615149885,1,0
2025-10-17 03:39:01.418634,105704.09,1,1,2814944.9149674987,2001211.282924303,160.3817601459,1,-1,813733.6320431957,0,0
2025-10-17 03:42:01.415050,105488.47,1,1,3352082.4425321035,2255470.293337801,160.0547702597,1,-1,1096612.1491943025,0,0
2025-10-17 03:45:01.383777,105402.07,1,1,3637359.1128709028,2123121.1219160995,159.9237437957,1,-1,1514237.9909548033,0,0
2025-10-17 03:48:01.416889,105335.71,1,1,3799822.192212104,2230245.507390699,159.8231081921,1,-1,1569576.684821405,0,0
2025-10-17 03:51:01.458007,105220.63,1,1,3027125.923630604,2639134.8307100995,159.64552487109998,1,-1,387991.0929205045,-1,0
2025-10-17 03:54:01.402264,105095.2,1,1,3172044.083807701,2638970.8307040986,159.45837237199999,1,-1,533073.2531036022,0,0
2025-10-17 03:57:01.418666,105261.17,3,1,2565569.482256099,2511355.7144493014,159.7100675367,-1,1,54213.767806797754,1,0
2025-10-17 04:00:01.412265,105180.32,1,1,2314661.5186865013,3153267.1787025984,159.7094808032,-1,1,-838605.6600160971,-1,0
2025-10-17 04:03:07.662569,105281.16,1,1,3179490.8994816,2752654.0161190997,159.70957448209998,1,-1,426836.88336250046,0,-1
2025-10-17 04:06:01.873541,105506.68,1,1,2933915.132837598,2418365.134301803,160.0419347549,1,1,515549.99853579514,0,0
2025-10-17 04:09:03.581784,105482.85,3,1,2612728.6445148042,2149968.397740301,160.0254806214,-1,-1,462760.24677450303,-1,0
2025-10-17 04:12:01.476493,105565.6,1,3,2490521.1153318053,2626564.190540201,160.0163857032,-1,-1,-136043.07520839572,1,0
2025-10-17 04:15:03.273130,105543.05,1,1,2653184.8678855035,2293735.9540700023,160.0163482056,1,1,359448.91381550115,0,1
2025-10-17 04:18:01.852873,105488.88,1,1,2746080.8739890037,2645380.5473017003,159.9511169784,1,-1,100700.32668730337,-1,0
2025-10-17 04:21:01.392080,105479.68,1,1,2381034.4544515037,3225088.113030701,159.92074573679997,-1,-1,-844053.6585791972,-1,0
2025-10-17 04:24:01.838421,105265.24,1,1,2680510.846412699,3310731.4110252014,159.91924409729998,-1,1,-630220.5646125022,0,0
2025-10-17 04:27:01.465838,105352.96,1,1,2549071.194250002,2568859.8763968972,159.9199374774,-1,-1,-19788.68214689521,0,-1
2025-10-17 04:30:01.839009,105412.0,1,1,3096501.4868548037,2312321.6240106,159.9201795192,1,-1,784179.8628442036,0,0
2025-10-17 04:33:02.658709,105580.48,1,1,3245656.9382938053,2734993.912165402,160.1844214424,1,1,510663.0261284034,0,0
2025-10-17 04:36:02.267175,105705.32,1,1,3382507.9588788007,2545960.5214986997,160.3571367663,1,1,836547.4373801011,0,0
2025-10-17 04:39:02.325061,105867.47,1,1,2584863.4614578015,2685513.7536400957,160.56526259869997,-1,1,-100650.29218229419,1,0
2025-10-17 04:42:01.432755,105608.18,1,1,3010446.781928899,2483134.511427899,160.6091611718,1,1,527312.2705010003,0,0
2025-10-17 04:45:06.873681,105367.36,1,1,2992352.8694579024,2389823.9654783015,160.6075087385,1,-1,602528.9039796009,0,0
2025-10-17 04:48:02.329057,105378.88,1,1,2967135.022718301,2589467.2559371996,160.6250032288,1,1,377667.76678110147,1,0
2025-10-17 04:51:04.060238,105284.77,1,1,2537743.903823199,2773706.2505736,160.47650656960002,-1,-1,-235962.34675040096,-1,0
2025-10-17 04:54:02.294028,105301.12,1,1,2264285.6986543997,2596828.2400600985,160.48234926,-1,-1,-332542.54140569875,0,-1
2025-10-17 04:57:04.865309,105229.12,1,1,2876549.767991,2294999.4094475987,160.4819223342,1,1,581550.3585434011,0,0
2025-10-17 05:00:02.141407,104857.6,1,3,1937485.888922799,2164675.006146398,160.4792556429,-1,-1,-227189.117223599,-1,0
2025-10-17 05:03:01.463241,104988.13,1,3,2201668.957864399,2272915.303326,160.48033767,-1,-1,-71246.34546160093,0,-1
2025-10-17 05:06:01.469696,105087.44,3,1,2462300.080897604,2086768.8399314985,160.48083243,-1,-1,375531.2409661056,0,-1
2025-10-17 05:09:02.248890,104932.48,1,1,2132575.383039498,2908555.1672228994,160.479918426,-1,1,-775979.7841834016,-1,0
2025-10-17 05:12:01.846560,104879.9,1,1,2002203.9663304978,3617608.1632516007,160.47951819120001,-1,1,-1615404.196921103,0,0
2025-10-17 05:15:02.263276,104950.31,1,1,2046249.2902156974,3608998.5957592977,160.4800370382,-1,-1,-1562749.3055436003,0,0
2025-10-17 05:18:01.420654,104696.66,1,1,2029087.3913861997,3508173.6663021,160.4783954766,-1,1,-1479086.2749159,0,0
2025-10-17 05:21:01.811106,104455.71,1,1,1687699.4004050998,2768134.6776719,160.4767309998,-1,1,-1080435.2772668002,0,0
2025-10-17 05:24:06.827012,104049.48,1,1,2527161.540996699,1781518.2175328997,160.473789261,1,1,745643.3234637994,0,0
2025-10-17 05:27:01.442611,104224.06,1,1,2690265.838614002,1874431.0993119993,160.71701974089999,1,1,815834.7393020026,0,0
2025-10-17 05:30:01.466891,104314.68,1,1,2083377.9475589977,1817280.4257988993,160.9048415313,1,1,266097.5217600984,1,0
2025-10-17 05:33:01.400932,104358.04,1,1,2275930.7476111962,2446787.1911092014,160.9451566604,-1,1,-170856.44349800516,1,0
2025-10-17 05:36:01.442487,104551.26,1,1,2012249.4271128983,2531782.512021197,160.94635372259998,-1,-1,-519533.0849082987,0,0
2025-10-17 05:39:01.416287,104787.53,1,1,2083354.5523209004,2608099.285295501,160.9478918403,-1,-1,-524744.7329746005,0,0
2025-10-17 05:42:01.417855,104530.87,1,1,1862154.2597136993,2674679.089605001,160.9462209837,-1,1,-812524.8298913015,0,0
2025-10-17 05:45:01.415856,104718.68,1,1,2198328.584730095,2521876.3182979994,160.94744362679998,-1,-1,-323547.7335679042,0,-1
2025-10-17 05:48:02.122493,104847.65,1,1,1916902.5316665997,2585673.9038766017,160.94833217669998,-1,-1,-668771.372210002,0,0
2025-10-17 05:51:01.454523,104974.37,1,3,1890832.0064507998,2365552.638696197,160.94910816869998,-1,-1,-474720.6322453972,0,-1
2025-10-17 05:54:01.486516,105016.97,1,3,2105553.6579759005,2442538.582512298,160.94935112189998,-1,-1,-336984.9245363977,0,-1
2025-10-17 05:57:02.247629,104890.83,1,1,2100798.0620419984,2654850.455115497,160.94855130329998,-1,1,-554052.3930734987,0,0
2025-10-17 06:00:01.890734,105083.8,1,3,2115683.6205218006,2511286.984875397,160.94979523409998,-1,-1,-395603.36435359623,0,-1
2025-10-17 06:03:01.442539,105241.64,1,1,2069110.5955625006,2888082.9521550043,160.9508480964,-1,-1,-818972.3565925036,0,0
2025-10-17 06:06:01.443250,105057.89,1,1,1873414.8323952996,2435871.1984226005,160.9496518839,-1,1,-562456.366027301,0,0
2025-10-17 06:09:01.384124,105019.99,1,1,1918007.3640867984,2500609.2227510987,160.94940515489998,-1,1,-582601.8586643003,0,0
2025-10-17 06:12:01.867718,105308.92,1,1,1933830.7981269013,2940126.028592602,160.95129298979998,-1,-1,-1006295.2304657006,0,0
2025-10-17 06:15:01.899982,106130.13,1,1,2337698.849033604,2823951.2734260974,160.95629768249998,-1,-1,-486252.42439249344,0,-1
2025-10-17 06:18:03.257314,106334.69,1,1,4293895.544024195,1991243.9157665006,160.9578911352,1,-1,2302651.6282576937,0,0
2025-10-17 06:21:01.421427,106291.08,1,1,1941175.9080532975,1846784.3225428003,160.8922049508,1,-1,94391.58551049721,-1,0
2025-10-17 06:24:01.896314,106351.69,1,3,1802088.6309336987,1831437.5242164005,160.9774583517,-1,1,-29348.893282701727,1,0
2025-10-17 06:27:02.278574,106491.25,1,1,1790600.6741001995,5867252.320255812,160.9842786879,-1,-1,-4076651.6461556125,0,0
2025-10-17 06:30:01.858064,106558.0,1,1,2943492.937302101,5950119.716234708,160.9848220776,-1,-1,-3006626.7789326073,0,0
2025-10-17 06:33:01.388521,106451.48,1,1,3458618.8897003965,5713585.76369851,160.9841041548,-1,1,-2254966.8739981134,0,0
2025-10-17 06:36:01.420573,106462.99,1,1,3083150.1893307995,2253978.254352499,160.9841790849,1,-1,829171.9349783007,0,0
2025-10-17 06:39:01.902839,106293.08,1,1,2491197.287878003,2350503.1537941024,160.7353792188,1,-1,140694.1340839006,-1,0
2025-10-17 06:42:01.424672,106148.82,1,1,3305620.7169463006,2597166.6679593953,160.5108188382,1,-1,708454.0489869053,0,0
2025-10-17 06:45:01.426332,106177.88,3,1,2585539.6828679983,2340241.6292622974,160.5545980188,-1,1,245298.05360570084,1,0
2025-10-17 06:48:01.430298,106101.66,1,1,3116711.978802404,2785981.560591198,160.5540418266,1,1,330730.41821120586,-1,0
2025-10-17 06:51:02.255380,106169.01,1,1,2933245.5307835024,2278659.001401197,160.6774855164,1,1,654586.5293823052,0,0
2025-10-17 06:54:01.408855,106054.05,1,1,3091735.170961101,2402506.3306524972,160.48225688550002,1,-1,689228.8403086038,0,0
2025-10-17 06:57:01.405565,105921.56,1,1,2785469.872881803,2111008.179214401,160.28265937560002,1,-1,674461.693667402,0,0
2025-10-17 07:00:01.455869,105979.61,1,1,2770915.457042202,2330733.4598854003,160.3701122811,1,1,440181.99715680163,1,0
2025-10-17 07:03:02.216127,106137.68,1,1,2651042.004445597,2369918.036413298,160.6069507182,1,1,281123.9680322991,1,0
2025-10-17 07:06:01.894527,106214.95,1,1,2658525.234973798,2371367.5791952983,160.70785675800002,1,1,287157.6557784998,1,0
2025-10-17 07:09:02.227970,106278.68,1,1,3018682.8252070993,2401417.377229001,160.8597732264,1,1,617265.4479780984,0,0
2025-10-17 07:12:01.929720,105984.92,1,1,2798316.3700242997,2334537.377923599,160.3960694484,1,-1,463778.99210070074,-1,0
2025-10-17 07:15:02.411143,106040.36,1,1,2702803.294942401,2846144.7445145985,160.4718619665,-1,1,-143341.44957219763,1,0
2025-10-17 07:18:01.944668,106062.68,1,1,2821442.4620740013,2804025.9410182973,160.4617180668,1,-1,17416.521055703983,0,-1
2025-10-17 07:21:01.840253,106137.56,1,1,3690422.3014899003,2184244.342157904,160.56580303799998,1,1,1506177.9593319963,0,0
2025-10-17 07:24:01.468044,106200.92,1,1,2937822.4552829005,2053704.9141922037,160.674271758,1,1,884117.5410906968,0,0
2025-10-17 07:27:01.954703,105903.7,1,1,3125570.0446359003,2356704.2316280995,160.279415487,1,-1,768865.8130078008,0,0
2025-10-17 07:30:03.120421,105918.74,1,1,3332588.030410699,2034722.150977003,160.2490743756,1,1,1297865.8794336962,0,0
2025-10-17 07:33:02.655632,105737.24,1,1,3503356.8673176058,2099951.957534498,159.9692702733,1,-1,1403404.9097831077,0,0
2025-10-17 07:36:02.265341,105875.48,1,1,2809187.4258560045,2240390.585480797,160.1796543948,1,1,568796.8403752074,0,0
2025-10-17 07:39:03.171852,105999.32,1,1,3062272.9466627026,2336351.8268061015,160.35820596,1,1,725921.1198566011,0,0
2025-10-17 07:42:01.384923,105991.09,1,1,2943774.454417701,2305030.720401702,160.3538220159,1,-1,638743.7340159989,0,0
2025-10-17 07:45:02.250785,105938.39,1,1,3122765.0383299994,2286791.465104602,160.2744289389,1,-1,835973.5732253976,0,0
2025-10-17 07:48:01.886218,105852.44,1,1,3034180.814501004,2562153.973057396,160.1579606508,1,-1,472026.84144360805,-1,0
2025-10-17 07:51:02.313881,105757.45,3,1,2965644.447952603,2754431.673505696,160.00176569399997,-1,-1,211212.774446907,-1,0
2025-10-17 07:54:05.149383,105679.64,1,1,3037091.097491898,2390581.644305599,160.0011792351,1,1,646509.4531862992,0,0
2025-10-17 07:57:01.942053,105619.16,1,1,3295803.1257492993,2661266.6840548012,159.8888137653,1,-1,634536.4416944981,0,0
2025-10-17 08:00:04.066022,105754.53,1,1,3112596.7068129014,2067522.3240265017,160.11173205,1,1,1045074.3827863997,0,0
2025-10-17 08:03:03.700746,105734.36,1,1,3068744.5347525016,2554298.881502597,160.08368083380003,1,-1,514445.6532499045,0,0
2025-10-17 08:06:04.009106,105561.56,1,1,3108021.458736201,2869423.0550166024,159.792954534,1,-1,238598.40371959843,-1,0
2025-10-17 08:09:04.105477,105594.68,1,1,3508455.880844502,2446083.839196003,159.8580658962,1,1,1062372.0416484987,0,0
